,imagename,Channels,Height,Width,Zero_non_zero_pixel_ratio,minPixelValue,maxPixelValue,class
18716,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1175.tif,13,64,64,0.0,10.0,5013.0,PermanentCrop
18229,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2203.tif,13,64,64,0.0,9.0,4623.0,PermanentCrop
18550,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2009.tif,13,64,64,0.0,10.0,4186.0,PermanentCrop
18404,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1969.tif,13,64,64,0.0,12.0,4717.0,PermanentCrop
17181,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_477.tif,13,64,64,0.0,14.0,4386.0,PermanentCrop
18746,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1109.tif,13,64,64,0.0,19.0,5045.0,PermanentCrop
16683,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2199.tif,13,64,64,0.0,9.0,4507.0,PermanentCrop
18658,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_897.tif,13,64,64,0.0,11.0,5127.0,PermanentCrop
17195,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_997.tif,13,64,64,0.0,9.0,4765.0,PermanentCrop
18542,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1651.tif,13,64,64,0.0,12.0,4234.0,PermanentCrop
16621,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_831.tif,13,64,64,0.0,10.0,4367.0,PermanentCrop
17724,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2474.tif,13,64,64,0.0,10.0,3911.0,PermanentCrop
16702,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2493.tif,13,64,64,0.0,11.0,4690.0,PermanentCrop
18626,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1567.tif,13,64,64,0.0,8.0,4472.0,PermanentCrop
18506,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1950.tif,13,64,64,0.0,12.0,5328.0,PermanentCrop
16794,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1974.tif,13,64,64,0.0,10.0,4487.0,PermanentCrop
16679,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1680.tif,13,64,64,0.0,12.0,4167.0,PermanentCrop
16716,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1649.tif,13,64,64,0.0,12.0,4200.0,PermanentCrop
16962,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_272.tif,13,64,64,0.0,9.0,3800.0,PermanentCrop
16802,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_921.tif,13,64,64,0.0,8.0,5189.0,PermanentCrop
18548,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_893.tif,13,64,64,0.0,17.0,5270.0,PermanentCrop
18128,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1031.tif,13,64,64,0.0,17.0,4960.0,PermanentCrop
18503,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_224.tif,13,64,64,0.0,12.0,4438.0,PermanentCrop
16588,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2118.tif,13,64,64,0.0,11.0,5133.0,PermanentCrop
17408,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_840.tif,13,64,64,0.0,10.0,4271.0,PermanentCrop
17741,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1210.tif,13,64,64,0.0,13.0,4184.0,PermanentCrop
18441,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1641.tif,13,64,64,0.0,13.0,5154.0,PermanentCrop
16722,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1767.tif,13,64,64,0.0,18.0,4821.0,PermanentCrop
16719,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_129.tif,13,64,64,0.0,11.0,4681.0,PermanentCrop
16889,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1368.tif,13,64,64,0.0,13.0,4989.0,PermanentCrop
17691,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1972.tif,13,64,64,0.0,11.0,4555.0,PermanentCrop
17816,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_665.tif,13,64,64,0.0,8.0,3150.0,PermanentCrop
16326,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_944.tif,13,64,64,0.0,11.0,4474.0,PermanentCrop
17825,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1739.tif,13,64,64,0.0,8.0,4948.0,PermanentCrop
17568,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_402.tif,13,64,64,0.0,13.0,4349.0,PermanentCrop
18480,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2213.tif,13,64,64,0.0,10.0,3308.0,PermanentCrop
17693,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_200.tif,13,64,64,0.0,12.0,4190.0,PermanentCrop
18567,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1828.tif,13,64,64,0.0,12.0,4031.0,PermanentCrop
17561,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_262.tif,13,64,64,0.0,12.0,4660.0,PermanentCrop
17919,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2201.tif,13,64,64,0.0,10.0,4314.0,PermanentCrop
18512,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1274.tif,13,64,64,0.0,12.0,5262.0,PermanentCrop
18439,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_501.tif,13,64,64,0.0,11.0,4864.0,PermanentCrop
17357,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2330.tif,13,64,64,0.0,10.0,4306.0,PermanentCrop
18565,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_560.tif,13,64,64,0.0,8.0,4501.0,PermanentCrop
17370,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_439.tif,13,64,64,0.0,11.0,4391.0,PermanentCrop
18709,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2355.tif,13,64,64,0.0,9.0,4812.0,PermanentCrop
18630,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1284.tif,13,64,64,0.0,11.0,5479.0,PermanentCrop
18677,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_528.tif,13,64,64,0.0,12.0,3980.0,PermanentCrop
16861,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_797.tif,13,64,64,0.0,9.0,4316.0,PermanentCrop
17639,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2234.tif,13,64,64,0.0,10.0,5064.0,PermanentCrop
16531,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2419.tif,13,64,64,0.0,10.0,3788.0,PermanentCrop
16984,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1909.tif,13,64,64,0.0,9.0,4792.0,PermanentCrop
18350,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1161.tif,13,64,64,0.0,8.0,4150.0,PermanentCrop
16460,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1352.tif,13,64,64,0.0,7.0,3907.0,PermanentCrop
18523,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1098.tif,13,64,64,0.0,7.0,5075.0,PermanentCrop
18301,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_945.tif,13,64,64,0.0,8.0,3815.0,PermanentCrop
16912,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_243.tif,13,64,64,0.0,9.0,3666.0,PermanentCrop
17549,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2482.tif,13,64,64,0.0,9.0,4597.0,PermanentCrop
18157,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2464.tif,13,64,64,0.0,13.0,4501.0,PermanentCrop
18664,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1584.tif,13,64,64,0.0,13.0,4034.0,PermanentCrop
17997,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2365.tif,13,64,64,0.0,11.0,4862.0,PermanentCrop
18158,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1711.tif,13,64,64,0.0,7.0,4843.0,PermanentCrop
16364,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1920.tif,13,64,64,0.0,12.0,4600.0,PermanentCrop
18257,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2453.tif,13,64,64,0.0,10.0,4683.0,PermanentCrop
18418,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1544.tif,13,64,64,0.0,8.0,4158.0,PermanentCrop
17172,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2270.tif,13,64,64,0.0,9.0,4591.0,PermanentCrop
16499,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_987.tif,13,64,64,0.0,12.0,4601.0,PermanentCrop
18683,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2052.tif,13,64,64,0.0,11.0,4398.0,PermanentCrop
17414,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_337.tif,13,64,64,0.0,12.0,4221.0,PermanentCrop
18104,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1186.tif,13,64,64,0.0,11.0,3763.0,PermanentCrop
17264,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_305.tif,13,64,64,0.0,18.0,4753.0,PermanentCrop
18615,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_795.tif,13,64,64,0.0,9.0,4852.0,PermanentCrop
18055,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_27.tif,13,64,64,0.0,11.0,4692.0,PermanentCrop
16781,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2413.tif,13,64,64,0.0,15.0,5392.0,PermanentCrop
17366,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1106.tif,13,64,64,0.0,9.0,4709.0,PermanentCrop
18612,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2364.tif,13,64,64,0.0,15.0,4383.0,PermanentCrop
18237,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_160.tif,13,64,64,0.0,16.0,4573.0,PermanentCrop
18711,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_985.tif,13,64,64,0.0,13.0,4629.0,PermanentCrop
16730,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2108.tif,13,64,64,0.0,8.0,2350.0,PermanentCrop
18300,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2198.tif,13,64,64,0.0,13.0,4419.0,PermanentCrop
17325,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2483.tif,13,64,64,0.0,10.0,4040.0,PermanentCrop
17089,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2030.tif,13,64,64,0.0,10.0,4900.0,PermanentCrop
16687,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2262.tif,13,64,64,0.0,7.0,2968.0,PermanentCrop
16322,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1644.tif,13,64,64,0.0,10.0,3763.0,PermanentCrop
18554,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_731.tif,13,64,64,0.0,17.0,4790.0,PermanentCrop
17102,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1199.tif,13,64,64,0.0,18.0,4567.0,PermanentCrop
17277,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_50.tif,13,64,64,0.0,11.0,4594.0,PermanentCrop
16896,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2415.tif,13,64,64,0.0,12.0,4254.0,PermanentCrop
18491,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1051.tif,13,64,64,0.0,10.0,4323.0,PermanentCrop
17875,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_198.tif,13,64,64,0.0,9.0,4236.0,PermanentCrop
18546,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_711.tif,13,64,64,0.0,12.0,5478.0,PermanentCrop
16271,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_597.tif,13,64,64,0.0,18.0,4967.0,PermanentCrop
17412,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_331.tif,13,64,64,0.0,9.0,4566.0,PermanentCrop
17794,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2305.tif,13,64,64,0.0,12.0,3953.0,PermanentCrop
18090,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_386.tif,13,64,64,0.0,12.0,4082.0,PermanentCrop
16974,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1493.tif,13,64,64,0.0,9.0,4971.0,PermanentCrop
17727,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1727.tif,13,64,64,0.0,12.0,4563.0,PermanentCrop
17555,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1353.tif,13,64,64,0.0,11.0,4258.0,PermanentCrop
16532,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_157.tif,13,64,64,0.0,14.0,5046.0,PermanentCrop
18096,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_695.tif,13,64,64,0.0,9.0,3996.0,PermanentCrop
18295,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_277.tif,13,64,64,0.0,10.0,4711.0,PermanentCrop
16952,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1837.tif,13,64,64,0.0,14.0,4368.0,PermanentCrop
16982,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2491.tif,13,64,64,0.0,9.0,4801.0,PermanentCrop
18649,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_714.tif,13,64,64,0.0,10.0,3977.0,PermanentCrop
17723,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1243.tif,13,64,64,0.0,12.0,4653.0,PermanentCrop
17275,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1890.tif,13,64,64,0.0,9.0,4860.0,PermanentCrop
16834,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2268.tif,13,64,64,0.0,12.0,4320.0,PermanentCrop
16727,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1808.tif,13,64,64,0.0,11.0,4864.0,PermanentCrop
17998,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_672.tif,13,64,64,0.0,17.0,3840.0,PermanentCrop
17403,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1444.tif,13,64,64,0.0,15.0,4592.0,PermanentCrop
17084,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_323.tif,13,64,64,0.0,10.0,4527.0,PermanentCrop
18489,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_885.tif,13,64,64,0.0,14.0,5395.0,PermanentCrop
16263,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_416.tif,13,64,64,0.0,9.0,4449.0,PermanentCrop
18207,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1153.tif,13,64,64,0.0,12.0,4379.0,PermanentCrop
18742,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1513.tif,13,64,64,0.0,11.0,4851.0,PermanentCrop
17857,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_541.tif,13,64,64,0.0,7.0,4686.0,PermanentCrop
16507,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_619.tif,13,64,64,0.0,8.0,5226.0,PermanentCrop
17527,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_686.tif,13,64,64,0.0,8.0,4227.0,PermanentCrop
17423,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_503.tif,13,64,64,0.0,11.0,4645.0,PermanentCrop
17166,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1447.tif,13,64,64,0.0,8.0,3941.0,PermanentCrop
17976,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1602.tif,13,64,64,0.0,12.0,4524.0,PermanentCrop
17163,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2337.tif,13,64,64,0.0,9.0,5307.0,PermanentCrop
16283,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2323.tif,13,64,64,0.0,9.0,3327.0,PermanentCrop
17604,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_636.tif,13,64,64,0.0,12.0,4584.0,PermanentCrop
17577,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1665.tif,13,64,64,0.0,12.0,5267.0,PermanentCrop
18405,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2223.tif,13,64,64,0.0,9.0,4125.0,PermanentCrop
18131,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_174.tif,13,64,64,0.0,8.0,4322.0,PermanentCrop
17209,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2084.tif,13,64,64,0.0,10.0,4164.0,PermanentCrop
16855,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_349.tif,13,64,64,0.0,8.0,4140.0,PermanentCrop
17858,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_935.tif,13,64,64,0.0,7.0,5139.0,PermanentCrop
18357,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1088.tif,13,64,64,0.0,18.0,4449.0,PermanentCrop
18533,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1843.tif,13,64,64,0.0,13.0,4337.0,PermanentCrop
17463,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1545.tif,13,64,64,0.0,10.0,3903.0,PermanentCrop
17085,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_565.tif,13,64,64,0.0,6.0,3894.0,PermanentCrop
16454,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_868.tif,13,64,64,0.0,12.0,5189.0,PermanentCrop
17354,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_8.tif,13,64,64,0.0,12.0,4584.0,PermanentCrop
16924,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2064.tif,13,64,64,0.0,14.0,4609.0,PermanentCrop
17407,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_925.tif,13,64,64,0.0,13.0,4224.0,PermanentCrop
16920,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_336.tif,13,64,64,0.0,7.0,3911.0,PermanentCrop
17873,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_532.tif,13,64,64,0.0,6.0,4424.0,PermanentCrop
16360,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1967.tif,13,64,64,0.0,10.0,3653.0,PermanentCrop
17734,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_228.tif,13,64,64,0.0,9.0,3853.0,PermanentCrop
16583,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_98.tif,13,64,64,0.0,13.0,5127.0,PermanentCrop
18610,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1331.tif,13,64,64,0.0,12.0,4879.0,PermanentCrop
18680,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_835.tif,13,64,64,0.0,11.0,4700.0,PermanentCrop
17902,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2085.tif,13,64,64,0.0,10.0,4845.0,PermanentCrop
17247,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_205.tif,13,64,64,0.0,17.0,4700.0,PermanentCrop
17320,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1838.tif,13,64,64,0.0,7.0,3073.0,PermanentCrop
18481,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_760.tif,13,64,64,0.0,8.0,4135.0,PermanentCrop
17422,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_128.tif,13,64,64,0.0,9.0,4164.0,PermanentCrop
18313,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_172.tif,13,64,64,0.0,10.0,4205.0,PermanentCrop
17812,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2092.tif,13,64,64,0.0,7.0,3099.0,PermanentCrop
17041,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_553.tif,13,64,64,0.0,13.0,4404.0,PermanentCrop
18735,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1157.tif,13,64,64,0.0,9.0,4876.0,PermanentCrop
17483,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_779.tif,13,64,64,0.0,8.0,4422.0,PermanentCrop
17620,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_726.tif,13,64,64,0.0,9.0,4906.0,PermanentCrop
17665,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_49.tif,13,64,64,0.0,9.0,4535.0,PermanentCrop
17852,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_89.tif,13,64,64,0.0,10.0,4157.0,PermanentCrop
18346,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1599.tif,13,64,64,0.0,8.0,3887.0,PermanentCrop
18648,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1563.tif,13,64,64,0.0,15.0,4611.0,PermanentCrop
18008,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1560.tif,13,64,64,0.0,11.0,3997.0,PermanentCrop
18280,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2114.tif,13,64,64,0.0,12.0,4766.0,PermanentCrop
16350,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1673.tif,13,64,64,0.0,9.0,4156.0,PermanentCrop
18343,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2019.tif,13,64,64,0.0,12.0,3877.0,PermanentCrop
17454,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2047.tif,13,64,64,0.0,9.0,3409.0,PermanentCrop
18311,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_32.tif,13,64,64,0.0,11.0,4360.0,PermanentCrop
17706,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1468.tif,13,64,64,0.0,11.0,4408.0,PermanentCrop
16409,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_626.tif,13,64,64,0.0,18.0,4372.0,PermanentCrop
16267,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2346.tif,13,64,64,0.0,16.0,4418.0,PermanentCrop
18421,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2354.tif,13,64,64,0.0,7.0,3426.0,PermanentCrop
18725,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_317.tif,13,64,64,0.0,13.0,4123.0,PermanentCrop
16689,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_2496.tif,13,64,64,0.0,11.0,5480.0,PermanentCrop
17206,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1903.tif,13,64,64,0.0,10.0,4570.0,PermanentCrop
18103,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_270.tif,13,64,64,0.0,8.0,4880.0,PermanentCrop
17289,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_1537.tif,13,64,64,0.0,9.0,5261.0,PermanentCrop
18549,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_612.tif,13,64,64,0.0,11.0,5274.0,PermanentCrop
16349,../input/eurosat-dataset/EuroSATallBands/PermanentCrop/PermanentCrop_663.tif,13,64,64,0.0,10.0,3865.0,PermanentCrop
